Specialty	Class	Year	No. of Programs	Positions Offered	Unfilled Programs	U.S. Senior Applicants	Total Applicants	U.S. Senior Matches	Total Matches	U.S. Senior % Filled	Total % Filled	U.S. Senior Ranked Positions	Total Ranked Positions	U.S. Senior Match Rate %	Total Match Rate %	U.S. Senior Average Ranked Programs	Total Average Ranked Programs	Change in No. of Programs	Change in Positions Offered	Change in Unfilled Programs	Change in U.S. Senior Applicants	Change in Total Applicants	Change in U.S. Senior Matches	Change in Total Matches	Change in U.S. Senior % Filled	Change in Total % Filled	Change in U.S. Senior Ranked Positions	Change in Total Ranked Positions	Change in U.S. Senior Match Rate %	Change in Total Match Rate %	Change in U.S. Senior Average Ranked Programs	Change in Total Average Ranked Programs	% Change in No. of Programs	% Change in Positions Offered	% Change in Unfilled Programs	% Change in U.S. Senior Applicants	% Change in Total Applicants	% Change in U.S. Senior Matches	% Change in Total Matches	% Change in U.S. Senior % Filled	% Change in Total % Filled	% Change in U.S. Senior Ranked Positions	% Change in Total Ranked Positions	% Change in U.S. Senior Match Rate %	% Change in Total Match Rate %	% Change in U.S. Senior Average Ranked Programs	% Change in Total Average Ranked Programs	PGY1	PGY2	Total	Predominance	Margin	% Predominance	Exclusivity	Category
Radiation Oncology	PGY2	2013	80	160	7	170	211	134	153	83.8	95.6	1667	1822	78.8	72.5	9.8	8.6	2	4	6	-52	-46	-19	-2	-14.299999999999997	-3.8000000000000114	-161	-97	9.899999999999991	12.200000000000003	1.6000000000000014	1.0999999999999996	2.6	2.6	600	-23.4	-17.9	-12.4	-1.3	-14.6	-3.8	-8.8	-5.1	14.4	20.2	19.5	14.7	23	160	183	PGY2	137	87.4	Predominant	PGY2 Predominant
Radiation Oncology	PGY2	2014	78	161	4	195	224	151	157	93.8	97.5	1795	1909	77.4	70.1	9.2	8.5	-2	1	-3	25	13	17	4	10	1.9000000000000057	128	87	-1.3999999999999915	-2.4000000000000057	-0.6000000000000014	-0.09999999999999964	-2.5	0.6	-42.9	14.7	6.2	12.7	2.6	11.9	2	7.7	4.8	-1.8	-3.3	-6.1	-1.2	18	161	179	PGY2	143	89.9	Predominant	PGY2 Predominant
Radiation Oncology	PGY2	2015	81	176	5	197	232	165	170	93.8	96.6	1984	2121	83.8	73.3	10.1	9.1	3	15	1	2	8	14	13	0	-0.9000000000000057	189	212	6.3999999999999915	3.200000000000003	0.9000000000000004	0.5999999999999996	3.8	9.3	25	1	3.6	9.3	8.3	0	-0.9	10.5	11.1	8.3	4.6	9.8	7.1	17	176	193	PGY2	159	91.2	Predominant	PGY2 Predominant
Radiation Oncology	PGY2	2016	77	168	1	191	223	155	167	92.3	99.4	1889	2085	81.2	74.9	9.9	9.3	-4	-8	-4	-6	-9	-10	-3	-1.5	2.8000000000000114	-95	-36	-2.5999999999999943	1.6000000000000085	-0.1999999999999993	0.20000000000000107	-4.9	-4.5	-80	-3	-3.9	-6.1	-1.8	-1.6	2.9	-4.8	-1.7	-3.1	2.2	-2	2.2	15	168	183	PGY2	153	91.8	Predominant	PGY2 Predominant
Radiation Oncology	PGY2	2017	83	177	4	204	231	164	173	92.7	97.7	2117	2216	80.4	74.9	10.4	9.6	6	9	3	13	8	9	6	0.4000000000000057	-1.7000000000000028	228	131	-0.7999999999999972	0	0.5	0.29999999999999893	7.8	5.4	300	6.8	3.6	5.8	3.6	0.4	-1.7	12.1	6.3	-1	0	5.1	3.2	16	177	193	PGY2	161	91.7	Predominant	PGY2 Predominant
Radiation Oncology	PGY2	2018	85	177	5	194	222	162	172	91.5	97.2	2102	2204	83.5	77.5	10.8	9.9	2	0	1	-10	-9	-2	-1	-1.2000000000000028	-0.5	-15	-12	3.0999999999999943	2.5999999999999943	0.40000000000000036	0.3000000000000007	2.4	0	25	-4.9	-3.9	-1.2	-0.6	-1.3	-0.5	-0.7	-0.5	3.9	3.5	3.8	3.1	16	177	193	PGY2	161	91.7	Predominant	PGY2 Predominant
Radiation Oncology	PGY2	2019	86	192	21	163	192	147	163	76.6	84.9	2034	2186	90.2	84.9	12.5	11.4	1	15	16	-31	-30	-15	-9	-14.900000000000006	-12.299999999999997	-68	-18	6.700000000000003	7.400000000000006	1.6999999999999993	1.5	1.2	8.5	320	-16	-13.5	-9.3	-5.2	-16.3	-12.7	-3.2	-0.8	8	9.5	15.7	15.2	15	192	207	PGY2	177	92.8	Predominant	PGY2 Predominant
Radiation Oncology	PGY2	2020	82	175	23	128	184	114	143	65.1	81.7	1592	1931	89.1	77.7	12.4	10.5	-4	-17	2	-35	-8	-33	-20	-11.5	-3.200000000000003	-442	-255	-1.1000000000000085	-7.200000000000003	-0.09999999999999964	-0.9000000000000004	-4.7	-8.9	9.5	-21.5	-4.2	-22.4	-12.3	-15	-3.8	-21.7	-11.7	-1.2	-8.5	-0.8	-7.9	14	175	189	PGY2	161	92.6	Predominant	PGY2 Predominant
Radiation Oncology	PGY2	2021	84	173	28	104	175	94	138	54.3	79.8	1678	2248	90.4	78.9	16.1	12.8	2	-2	5	-24	-9	-20	-5	-10.799999999999997	-1.9000000000000057	86	317	1.3000000000000114	1.2000000000000028	3.700000000000001	2.3000000000000007	2.4	-1.1	21.7	-18.8	-4.9	-17.5	-3.5	-16.6	-2.3	5.4	16.4	1.5	1.5	29.8	21.9	15	173	188	PGY2	158	92	Predominant	PGY2 Predominant
Radiation Oncology	PGY2	2022	83	166	25	111	189	97	134	58.4	80.7	1807	2514	87.4	70.9	16.3	13.3	-1	-7	-3	7	14	3	-4	4.100000000000001	0.9000000000000057	129	266	-3	-8	0.1999999999999993	0.5	-1.2	-4	-10.7	6.7	8	3.2	-2.9	7.6	1.1	7.7	11.8	-3.3	-10.1	1.2	3.9	10	166	176	PGY2	156	94.3	Predominant	PGY2 Predominant
Radiology-Diagnostic	PGY1	2012	35	135	3	567	691	90	124	66.7	91.9	1552	1839	15.9	17.9	2.7	2.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	135	976	1111	PGY2	841	87.8	Predominant	PGY2 Predominant
Radiology-Diagnostic	PGY1	2013	55	164	9	595	820	101	150	61.6	91.5	1681	2152	17	18.3	2.8	2.6	20	29	6	28	129	11	26	-5.100000000000001	-0.4000000000000057	129	313	1.0999999999999996	0.40000000000000213	0.09999999999999964	-0.10000000000000009	57.1	21.5	200	4.9	18.7	12.2	21	-7.6	-0.4	8.3	17	6.9	2.2	3.7	-3.7	164	979	1143	PGY2	815	85.7	Predominant	PGY2 Predominant
Radiology-Diagnostic	PGY1	2014	36	137	8	548	780	81	121	59.1	88.3	1391	1857	14.8	15.5	2.5	2.4	-19	-27	-1	-47	-40	-20	-29	-2.5	-3.200000000000003	-290	-295	-2.1999999999999993	-2.8000000000000007	-0.2999999999999998	-0.20000000000000018	-34.5	-16.5	-11.1	-7.9	-4.9	-19.8	-19.3	-4.1	-3.5	-17.3	-13.7	-12.9	-15.3	-10.7	-7.7	137	1008	1145	PGY2	871	88	Predominant	PGY2 Predominant
Radiology-Diagnostic	PGY1	2015	36	133	9	457	721	67	120	50.4	90.2	1172	1784	14.7	16.6	2.6	2.5	0	-4	1	-91	-59	-14	-1	-8.700000000000003	1.9000000000000057	-219	-73	-0.10000000000000142	1.1000000000000014	0.10000000000000009	0.10000000000000009	0	-2.9	12.5	-16.6	-7.6	-17.3	-0.8	-14.7	2.2	-15.7	-3.9	-0.7	7.1	4	4.2	133	999	1132	PGY2	866	88.3	Predominant	PGY2 Predominant
Radiology-Diagnostic	PGY1	2016	38	151	6	560	850	93	141	61.6	93.4	1356	2021	16.6	16.6	2.4	2.4	2	18	-3	103	129	26	21	11.200000000000003	3.200000000000003	184	237	1.9000000000000021	0	-0.20000000000000018	-0.10000000000000009	5.6	13.5	-33.3	22.5	17.9	38.8	17.5	22.2	3.5	15.7	13.3	12.9	0	-7.7	-4	151	982	1133	PGY2	831	86.7	Predominant	PGY2 Predominant
Radiology-Diagnostic	PGY1	2017	33	121	1	570	851	73	120	60.3	99.2	1405	2043	12.8	14.1	2.5	2.4	-5	-30	-5	10	1	-20	-21	-1.3000000000000043	5.799999999999997	49	22	-3.8000000000000007	-2.5000000000000018	0.10000000000000009	0	-13.2	-19.9	-83.3	1.8	0.1	-21.5	-14.9	-2.1	6.2	3.6	1.1	-22.9	-15.1	4.2	0	121	932	1053	PGY2	811	88.5	Predominant	PGY2 Predominant
Radiology-Diagnostic	PGY1	2018	34	125	0	632	981	77	125	61.6	100	1414	2175	12.2	12.7	2.2	2.2	1	4	-1	62	130	4	5	1.3000000000000043	0.7999999999999972	9	132	-0.6000000000000014	-1.4000000000000004	-0.2999999999999998	-0.19999999999999973	3	3.3	-100	10.9	15.3	5.5	4.2	2.2	0.8	0.6	6.5	-4.7	-9.9	-12	-8.3	125	944	1069	PGY2	819	88.3	Predominant	PGY2 Predominant
Radiology-Diagnostic	PGY1	2019	32	123	1	595	940	73	122	59.3	99.2	1418	2075	12.3	13	2.4	2.2	-2	-2	1	-37	-41	-4	-3	-2.3000000000000043	-0.7999999999999972	4	-100	0.10000000000000142	0.3000000000000007	0.19999999999999973	0	-5.9	-1.6	Inf	-5.9	-4.2	-5.2	-2.4	-3.7	-0.8	0.3	-4.6	0.8	2.4	9.1	0	123	965	1088	PGY2	842	88.7	Predominant	PGY2 Predominant
Radiology-Diagnostic	PGY1	2020	33	123	4	568	899	50	116	40.7	94.3	1326	1999	8.8	12.9	2.3	2.2	1	0	3	-27	-41	-23	-6	-18.599999999999994	-4.900000000000006	-92	-76	-3.5	-0.09999999999999964	-0.10000000000000009	0	3.1	0	300	-4.5	-4.4	-31.5	-4.9	-31.4	-4.9	-6.5	-3.7	-28.5	-0.8	-4.2	0	123	990	1113	PGY2	867	88.9	Predominant	PGY2 Predominant
Radiology-Diagnostic	PGY1	2021	32	122	1	615	989	71	118	58.2	96.7	1550	2400	11.5	11.9	2.5	2.4	-1	-1	-3	47	90	21	2	17.5	2.4000000000000057	224	401	2.6999999999999993	-1	0.20000000000000018	0.19999999999999973	-3	-0.8	-75	8.3	10	42	1.7	43	2.5	16.9	20.1	30.7	-7.8	8.7	9.1	122	986	1108	PGY2	864	89	Predominant	PGY2 Predominant
Radiology-Diagnostic	PGY1	2022	34	132	0	716	1156	73	132	55.3	100	1719	2780	10.2	11.4	2.4	2.4	2	10	-1	101	167	2	14	-2.9000000000000057	3.299999999999997	169	380	-1.3000000000000007	-0.5	-0.10000000000000009	0	6.2	8.2	-100	16.4	16.9	2.8	11.9	-5	3.4	10.9	15.8	-11.3	-4.2	-4	0	132	997	1129	PGY2	865	88.3	Predominant	PGY2 Predominant
Radiology-Diagnostic	PGY2	2012	164	976	39	875	1219	741	901	75.9	92.3	10054	11525	84.7	73.9	11.5	9.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	135	976	1111	PGY2	841	87.8	Predominant	PGY2 Predominant
Radiology-Diagnostic	PGY2	2013	158	979	30	865	1307	724	928	74	94.8	10094	12038	83.7	71	11.7	9.2	-6	3	-9	-10	88	-17	27	-1.9000000000000057	2.5	40	513	-1	-2.9000000000000057	0.1999999999999993	-0.3000000000000007	-3.7	0.3	-23.1	-1.1	7.2	-2.3	3	-2.5	2.7	0.4	4.5	-1.2	-3.9	1.7	-3.2	164	979	1143	PGY2	815	85.7	Predominant	PGY2 Predominant
Radiology-Diagnostic	PGY2	2014	161	1008	34	803	1288	695	950	68.9	94.2	9615	12116	86.6	73.8	12	9.4	3	29	4	-62	-19	-29	22	-5.099999999999994	-0.5999999999999943	-479	78	2.8999999999999915	2.799999999999997	0.3000000000000007	0.20000000000000107	1.9	3	13.3	-7.2	-1.5	-4	2.4	-6.9	-0.6	-4.7	0.6	3.5	3.9	2.6	2.2	137	1008	1145	PGY2	871	88	Predominant	PGY2 Predominant
Radiology-Diagnostic	PGY2	2015	166	999	55	680	1141	579	862	58	86.3	8392	11524	85.1	75.5	12.3	10.1	5	-9	21	-123	-147	-116	-88	-10.900000000000006	-7.900000000000006	-1223	-592	-1.5	1.7000000000000028	0.3000000000000007	0.6999999999999993	3.1	-0.9	61.8	-15.3	-11.4	-16.7	-9.3	-15.8	-8.4	-12.7	-4.9	-1.7	2.3	2.5	7.4	133	999	1132	PGY2	866	88.3	Predominant	PGY2 Predominant
Radiology-Diagnostic	PGY2	2016	164	982	24	805	1360	661	947	67.3	96.4	9186	12499	82.1	69.6	11.4	9.2	-2	-17	-31	125	219	82	85	9.299999999999997	10.100000000000009	794	975	-3	-5.900000000000006	-0.9000000000000004	-0.9000000000000004	-1.2	-1.7	-56.4	18.4	19.2	14.2	9.9	16	11.7	9.5	8.5	-3.5	-7.8	-7.3	-8.9	151	982	1133	PGY2	831	86.7	Predominant	PGY2 Predominant
Radiology-Diagnostic	PGY2	2017	169	932	8	909	1497	667	917	71.6	98.4	10253	13599	73.4	61.3	11.3	9.1	5	-50	-16	104	137	6	-30	4.299999999999997	2	1067	1100	-8.699999999999989	-8.299999999999997	-0.09999999999999964	-0.09999999999999964	3	-5.1	-66.7	12.9	10.1	0.9	-3.2	6.4	2.1	11.6	8.8	-10.6	-11.9	-0.9	-1.1	121	932	1053	PGY2	811	88.5	Predominant	PGY2 Predominant
Radiology-Diagnostic	PGY2	2018	171	944	4	1000	1603	683	939	72.4	99.5	10842	14373	68.3	58.6	10.8	9	2	12	-4	91	106	16	22	0.8000000000000114	1.0999999999999943	589	774	-5.1000000000000085	-2.6999999999999957	-0.5	-0.09999999999999964	1.2	1.3	-50	10	7.1	2.4	2.4	1.1	1.1	5.7	5.7	-6.9	-4.4	-4.4	-1.1	125	944	1069	PGY2	819	88.3	Predominant	PGY2 Predominant
Radiology-Diagnostic	PGY2	2019	178	965	10	925	1520	665	950	68.9	98.4	10792	14322	71.9	62.5	11.7	9.4	7	21	6	-75	-83	-18	11	-3.5	-1.0999999999999943	-50	-51	3.6000000000000085	3.8999999999999986	0.8999999999999986	0.40000000000000036	4.1	2.2	150	-7.5	-5.2	-2.6	1.2	-4.8	-1.1	-0.5	-0.4	5.3	6.7	8.3	4.4	123	965	1088	PGY2	842	88.7	Predominant	PGY2 Predominant
Radiology-Diagnostic	PGY2	2020	179	990	18	870	1480	660	967	66.7	97.7	10628	14321	75.9	65.3	12.2	9.7	1	25	8	-55	-40	-5	17	-2.200000000000003	-0.7000000000000028	-164	-1	4	2.799999999999997	0.5	0.29999999999999893	0.6	2.6	80	-5.9	-2.6	-0.8	1.8	-3.2	-0.7	-1.5	-0	5.6	4.5	4.3	3.2	123	990	1113	PGY2	867	88.9	Predominant	PGY2 Predominant
Radiology-Diagnostic	PGY2	2021	177	986	5	958	1657	670	979	68	99.3	12181	16883	69.9	59.1	12.7	10.2	-2	-4	-13	88	177	10	12	1.2999999999999972	1.5999999999999943	1553	2562	-6	-6.199999999999996	0.5	0.5	-1.1	-0.4	-72.2	10.1	12	1.5	1.2	1.9	1.6	14.6	17.9	-7.9	-9.5	4.1	5.2	122	986	1108	PGY2	864	89	Predominant	PGY2 Predominant
Radiology-Diagnostic	PGY2	2022	172	997	1	1105	1850	713	996	71.5	99.9	13228	17858	64.5	53.8	12	9.7	-5	11	-4	147	193	43	17	3.5	0.6000000000000085	1047	975	-5.400000000000006	-5.300000000000004	-0.6999999999999993	-0.5	-2.8	1.1	-80	15.3	11.6	6.4	1.7	5.1	0.6	8.6	5.8	-7.7	-9	-5.5	-4.9	132	997	1129	PGY2	865	88.3	Predominant	PGY2 Predominant
Radiology-Nuclear Med	PGY2	2014	1	1	1	4	6	0	0	0	0	4	6	0	0	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	1	PGY2	1	100	Exclusive	PGY2 Exclusive
Radiology-Nuclear Med	PGY2	2015	1	1	1	2	5	0	0	0	0	2	5	0	0	1	1	0	0	0	-2	-1	0	0	0	0	-2	-1	0	0	0	0	0	0	0	-50	-16.7	NA	NA	NA	NA	-50	-16.7	NA	NA	0	0	0	1	1	PGY2	1	100	Exclusive	PGY2 Exclusive
Radiology-Nuclear Med	PGY2	2016	3	3	0	16	28	2	3	66.7	100	18	33	12.5	10.7	1.1	1.2	2	2	-1	14	23	2	3	66.7	100	16	28	12.5	10.7	0.10000000000000009	0.19999999999999996	200	200	-100	700	460	Inf	Inf	Inf	Inf	800	560	Inf	Inf	10	20	0	3	3	PGY2	3	100	Exclusive	PGY2 Exclusive
Radiology-Nuclear Med	PGY2	2017	2	2	0	4	13	1	2	50	100	4	15	25	15.4	1	1.2	-1	-1	0	-12	-15	-1	-1	-16.700000000000003	0	-14	-18	12.5	4.700000000000001	-0.10000000000000009	0	-33.3	-33.3	NA	-75	-53.6	-50	-33.3	-25	0	-77.8	-54.5	100	43.9	-9.1	0	0	2	2	PGY2	2	100	Exclusive	PGY2 Exclusive
Radiology-Nuclear Med	PGY2	2018	3	3	0	12	19	1	3	33.3	100	13	23	8.3	15.8	1.1	1.2	1	1	0	8	6	0	1	-16.700000000000003	0	9	8	-16.7	0.40000000000000036	0.10000000000000009	0	50	50	NA	200	46.2	0	50	-33.4	0	225	53.3	-66.8	2.6	10	0	0	3	3	PGY2	3	100	Exclusive	PGY2 Exclusive
Radiology-Nuclear Med	PGY2	2019	2	2	0	8	12	1	2	50	100	12	16	12.5	16.7	1.5	1.3	-1	-1	0	-4	-7	0	-1	16.700000000000003	0	-1	-7	4.199999999999999	0.8999999999999986	0.3999999999999999	0.10000000000000009	-33.3	-33.3	NA	-33.3	-36.8	0	-33.3	50.2	0	-7.7	-30.4	50.6	5.7	36.4	8.3	0	2	2	PGY2	2	100	Exclusive	PGY2 Exclusive
Radiology-Nuclear Med	PGY2	2020	3	3	1	15	29	1	2	33.3	66.7	19	36	6.7	6.9	1.3	1.2	1	1	1	7	17	0	0	-16.700000000000003	-33.3	7	20	-5.8	-9.799999999999999	-0.19999999999999996	-0.10000000000000009	50	50	Inf	87.5	141.7	0	0	-33.4	-33.3	58.3	125	-46.4	-58.7	-13.3	-7.7	0	3	3	PGY2	3	100	Exclusive	PGY2 Exclusive
Radiology-Nuclear Med	PGY2	2021	2	2	0	8	22	1	2	50	100	9	26	12.5	9.1	1.1	1.2	-1	-1	-1	-7	-7	0	0	16.700000000000003	33.3	-10	-10	5.8	2.1999999999999993	-0.19999999999999996	0	-33.3	-33.3	-100	-46.7	-24.1	0	0	50.2	49.9	-52.6	-27.8	86.6	31.9	-15.4	0	0	2	2	PGY2	2	100	Exclusive	PGY2 Exclusive
Radiology-Nuclear Med	PGY2	2022	3	3	0	18	42	2	3	66.7	100	24	54	11.1	7.1	1.3	1.3	1	1	0	10	20	1	1	16.700000000000003	0	15	28	-1.4000000000000004	-2	0.19999999999999996	0.10000000000000009	50	50	NA	125	90.9	100	50	33.4	0	166.7	107.7	-11.2	-22	18.2	8.3	0	3	3	PGY2	3	100	Exclusive	PGY2 Exclusive
Surgery (Categorical)	PGY1	2012	242	1146	2	1258	2253	914	1143	79.8	99.7	12802	16206	72.7	50.7	10.2	7.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1146	0	1146	PGY1	1146	100	Exclusive	PGY1 Exclusive
Surgery (Categorical)	PGY1	2013	246	1185	3	1295	2415	954	1180	80.5	99.6	13232	17119	73.7	48.9	10.2	7.1	4	39	1	37	162	40	37	0.7000000000000028	-0.10000000000000853	430	913	1	-1.8000000000000043	0	-0.10000000000000053	1.7	3.4	50	2.9	7.2	4.4	3.2	0.9	-0.1	3.4	5.6	1.4	-3.6	0	-1.4	1185	0	1185	PGY1	1185	100	Exclusive	PGY1 Exclusive
Surgery (Categorical)	PGY1	2014	251	1205	4	1274	2382	922	1198	76.5	99.4	13307	17204	72.4	50.3	10.4	7.2	5	20	1	-21	-33	-32	18	-4	-0.19999999999998863	75	85	-1.2999999999999972	1.3999999999999986	0.20000000000000107	0.10000000000000053	2	1.7	33.3	-1.6	-1.4	-3.4	1.5	-5	-0.2	0.6	0.5	-1.8	2.9	2	1.4	1205	0	1205	PGY1	1205	100	Exclusive	PGY1 Exclusive
Surgery (Categorical)	PGY1	2015	257	1224	2	1329	2414	979	1222	80	99.8	13920	17736	73.7	50.6	10.5	7.3	6	19	-2	55	32	57	24	3.5	0.3999999999999915	613	532	1.2999999999999972	0.30000000000000426	0.09999999999999964	0.09999999999999964	2.4	1.6	-50	4.3	1.3	6.2	2	4.6	0.4	4.6	3.1	1.8	0.6	1	1.4	1224	0	1224	PGY1	1224	100	Exclusive	PGY1 Exclusive
Surgery (Categorical)	PGY1	2016	260	1241	2	1300	2345	948	1239	76.4	99.8	13926	17814	72.9	52.8	10.7	7.6	3	17	0	-29	-69	-31	17	-3.5999999999999943	0	6	78	-0.7999999999999972	2.1999999999999957	0.1999999999999993	0.2999999999999998	1.2	1.4	0	-2.2	-2.9	-3.2	1.4	-4.5	0	0	0.4	-1.1	4.3	1.9	4.1	1241	0	1241	PGY1	1241	100	Exclusive	PGY1 Exclusive
Surgery (Categorical)	PGY1	2017	267	1281	3	1383	2388	1005	1276	78.5	99.6	14840	18323	72.7	53.4	10.7	7.7	7	40	1	83	43	57	37	2.0999999999999943	-0.20000000000000284	914	509	-0.20000000000000284	0.6000000000000014	0	0.10000000000000053	2.7	3.2	50	6.4	1.8	6	3	2.7	-0.2	6.6	2.9	-0.3	1.1	0	1.3	1281	0	1281	PGY1	1281	100	Exclusive	PGY1 Exclusive
Surgery (Categorical)	PGY1	2018	281	1319	3	1351	2391	1005	1314	76.2	99.6	14926	18946	74.4	55	11	7.9	14	38	0	-32	3	0	38	-2.299999999999997	0	86	623	1.7000000000000028	1.6000000000000014	0.3000000000000007	0.20000000000000018	5.2	3	0	-2.3	0.1	0	3	-2.9	0	0.6	3.4	2.3	3	2.8	2.6	1319	0	1319	PGY1	1319	100	Exclusive	PGY1 Exclusive
Surgery (Categorical)	PGY1	2019	304	1432	0	1388	2563	1053	1432	73.5	100	15873	20820	75.9	55.9	11.4	8.1	23	113	-3	37	172	48	118	-2.700000000000003	0.4000000000000057	947	1874	1.5	0.8999999999999986	0.40000000000000036	0.1999999999999993	8.2	8.6	-100	2.7	7.2	4.8	9	-3.5	0.4	6.3	9.9	2	1.6	3.6	2.5	1432	0	1432	PGY1	1432	100	Exclusive	PGY1 Exclusive
Surgery (Categorical)	PGY1	2020	328	1536	4	1378	2713	1033	1531	67.3	99.7	15493	21980	75	56.4	11.2	8.1	24	104	4	-10	150	-20	99	-6.200000000000003	-0.29999999999999716	-380	1160	-0.9000000000000057	0.5	-0.20000000000000107	0	7.9	7.3	Inf	-0.7	5.9	-1.9	6.9	-8.4	-0.3	-2.4	5.6	-1.2	0.9	-1.8	0	1536	0	1536	PGY1	1536	100	Exclusive	PGY1 Exclusive
Surgery (Categorical)	PGY1	2021	331	1569	3	1405	2908	1029	1564	65.6	99.7	17076	24269	73.2	53.8	12.2	8.3	3	33	-1	27	195	-4	33	-1.7000000000000028	0	1583	2289	-1.7999999999999972	-2.6000000000000014	1	0.20000000000000107	0.9	2.1	-25	2	7.2	-0.4	2.2	-2.5	0	10.2	10.4	-2.4	-4.6	8.9	2.5	1569	0	1569	PGY1	1569	100	Exclusive	PGY1 Exclusive
Surgery (Categorical)	PGY1	2022	342	1622	3	1467	3071	1059	1619	65.3	99.8	17477	25462	72.2	52.7	11.9	8.3	11	53	0	62	163	30	55	-0.29999999999999716	0.09999999999999432	401	1193	-1	-1.0999999999999943	-0.29999999999999893	0	3.3	3.4	0	4.4	5.6	2.9	3.5	-0.5	0.1	2.3	4.9	-1.4	-2	-2.5	0	1622	0	1622	PGY1	1622	100	Exclusive	PGY1 Exclusive
Surgery-Preliminary (PGY-1 Only)	PGY1	2012	291	1221	140	1114	1967	478	737	39.1	60.4	2518	4891	42.9	37.5	2.3	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1221	0	1221	PGY1	1221	100	Exclusive	PGY1 Exclusive
Surgery-Preliminary (PGY-1 Only)	PGY1	2013	293	1278	139	1058	2055	454	819	35.5	64.1	2468	5674	42.9	39.9	2.3	2.8	2	57	-1	-56	88	-24	82	-3.6000000000000014	3.6999999999999957	-50	783	0	2.3999999999999986	0	0.2999999999999998	0.7	4.7	-0.7	-5	4.5	-5	11.1	-9.2	6.1	-2	16	0	6.4	0	12	1278	0	1278	PGY1	1278	100	Exclusive	PGY1 Exclusive
Surgery-Preliminary (PGY-1 Only)	PGY1	2014	290	1286	139	1031	2034	490	837	38.1	65.1	2621	5930	47.5	41.2	2.5	2.9	-3	8	0	-27	-21	36	18	2.6000000000000014	1	153	256	4.600000000000001	1.3000000000000043	0.20000000000000018	0.10000000000000009	-1	0.6	0	-2.6	-1	7.9	2.2	7.3	1.6	6.2	4.5	10.7	3.3	8.7	3.6	1286	0	1286	PGY1	1286	100	Exclusive	PGY1 Exclusive
Surgery-Preliminary (PGY-1 Only)	PGY1	2015	294	1296	139	973	2002	476	821	36.7	63.3	3175	6616	48.9	41	3.3	3.3	4	10	0	-58	-32	-14	-16	-1.3999999999999986	-1.7999999999999972	554	686	1.3999999999999986	-0.20000000000000284	0.7999999999999998	0.3999999999999999	1.4	0.8	0	-5.6	-1.6	-2.9	-1.9	-3.7	-2.8	21.1	11.6	2.9	-0.5	32	13.8	1296	0	1296	PGY1	1296	100	Exclusive	PGY1 Exclusive
Surgery-Preliminary (PGY-1 Only)	PGY1	2016	301	1308	140	1050	2123	511	843	39.1	64.4	4036	7519	48.7	39.7	3.8	3.5	7	12	1	77	121	35	22	2.3999999999999986	1.1000000000000085	861	903	-0.19999999999999574	-1.2999999999999972	0.5	0.20000000000000018	2.4	0.9	0.7	7.9	6	7.4	2.7	6.5	1.7	27.1	13.6	-0.4	-3.2	15.2	6.1	1308	0	1308	PGY1	1308	100	Exclusive	PGY1 Exclusive
Surgery-Preliminary (PGY-1 Only)	PGY1	2017	311	1325	149	1119	2158	522	817	39.4	61.7	4605	8009	46.6	37.9	4.1	3.7	10	17	9	69	35	11	-26	0.29999999999999716	-2.700000000000003	569	490	-2.1000000000000014	-1.8000000000000043	0.2999999999999998	0.20000000000000018	3.3	1.3	6.4	6.6	1.6	2.2	-3.1	0.8	-4.2	14.1	6.5	-4.3	-4.5	7.9	5.7	1325	0	1325	PGY1	1325	100	Exclusive	PGY1 Exclusive
Surgery-Preliminary (PGY-1 Only)	PGY1	2018	325	1363	151	1174	2228	567	888	41.6	65.2	6292	9647	48.3	39.9	5.4	4.3	14	38	2	55	70	45	71	2.200000000000003	3.5	1687	1638	1.6999999999999957	2	1.3000000000000007	0.5999999999999996	4.5	2.9	1.3	4.9	3.2	8.6	8.7	5.6	5.7	36.6	20.5	3.6	5.3	31.7	16.2	1363	0	1363	PGY1	1363	100	Exclusive	PGY1 Exclusive
Surgery-Preliminary (PGY-1 Only)	PGY1	2019	253	1158	151	939	1948	277	581	23.9	50.2	5867	8935	29.5	29.8	6.2	4.6	-72	-205	0	-235	-280	-290	-307	-17.700000000000003	-15	-425	-712	-18.799999999999997	-10.099999999999998	0.7999999999999998	0.2999999999999998	-22.2	-15	0	-20	-12.6	-51.1	-34.6	-42.5	-23	-6.8	-7.4	-38.9	-25.3	14.8	7	1158	0	1158	PGY1	1158	100	Exclusive	PGY1 Exclusive
